title,url
Zhikai Xue,https://www.google.com/search?q=Zhikai Xue
Guoxiu He,https://www.google.com/search?q=Guoxiu He
#2804,https://ojs.aaai.org/index.php/AAAI/article/view/34702
Is Your Image a Good Storyteller?,https://papers.cool/venue/34702@AAAI
Xiujie Song,https://www.google.com/search?q=Xiujie Song
Xiaoyi Pang,https://www.google.com/search?q=Xiaoyi Pang
Haifeng Tang,https://www.google.com/search?q=Haifeng Tang
Mengyue Wu,https://www.google.com/search?q=Mengyue Wu
Kenny Q. Zhu,https://www.google.com/search?q=Kenny Q. Zhu
#2805,https://ojs.aaai.org/index.php/AAAI/article/view/34703
ELLA-V: Stable Neural Codec Language Modeling with Alignment-Guided Sequence Reordering,https://papers.cool/venue/34703@AAAI
#2806,https://ojs.aaai.org/index.php/AAAI/article/view/34704
Tradutor: Building a Variety Specific Translation Model,https://papers.cool/venue/34704@AAAI
Hugo Sousa,https://www.google.com/search?q=Hugo Sousa
Satya Almasian,https://www.google.com/search?q=Satya Almasian
Ricardo Campos,https://www.google.com/search?q=Ricardo Campos
Alipio Jorge,https://www.google.com/search?q=Alipio Jorge
#2807,https://ojs.aaai.org/index.php/AAAI/article/view/34705
Enhancing Portuguese Variety Identification with Cross-Domain Approaches,https://papers.cool/venue/34705@AAAI
Rúben Almeida,https://www.google.com/search?q=Rúben Almeida
Purificação Silvano,https://www.google.com/search?q=Purificação Silvano
Inês Cantante,https://www.google.com/search?q=Inês Cantante
#2808,https://ojs.aaai.org/index.php/AAAI/article/view/34706
Structured Packing in LLM Training Improves Long Context Utilization,https://papers.cool/venue/34706@AAAI
Konrad Staniszewski,https://www.google.com/search?q=Konrad Staniszewski
Szymon Tworkowski,https://www.google.com/search?q=Szymon Tworkowski
Sebastian Jaszczur,https://www.google.com/search?q=Sebastian Jaszczur
Yu Zhao,https://www.google.com/search?q=Yu Zhao
Henryk Michalewski,https://www.google.com/search?q=Henryk Michalewski
Łukasz Kuciński,https://www.google.com/search?q=Łukasz Kuciński
Piotr Miłoś,https://www.google.com/search?q=Piotr Miłoś
#2809,https://ojs.aaai.org/index.php/AAAI/article/view/34707
VERO: Verification and Zero-Shot Feedback Acquisition for Few-Shot Multimodal Aspect-Level Sentiment Classification,https://papers.cool/venue/34707@AAAI
Kai Sun,https://www.google.com/search?q=Kai Sun
Samuel Mensah,https://www.google.com/search?q=Samuel Mensah
#2810,https://ojs.aaai.org/index.php/AAAI/article/view/34708
Transformer Layers as Painters,https://papers.cool/venue/34708@AAAI
Qi Sun,https://www.google.com/search?q=Qi Sun
Marc Pickett,https://www.google.com/search?q=Marc Pickett
Aakash Kumar Nain,https://www.google.com/search?q=Aakash Kumar Nain
Llion Jones,https://www.google.com/search?q=Llion Jones
#2811,https://ojs.aaai.org/index.php/AAAI/article/view/34709
ExDDI: Explaining Drug-Drug Interaction Predictions with Natural Language,https://papers.cool/venue/34709@AAAI
Zhaoyue Sun,https://www.google.com/search?q=Zhaoyue Sun
Jiazheng Li,https://www.google.com/search?q=Jiazheng Li
Gabriele Pergola,https://www.google.com/search?q=Gabriele Pergola
Yulan He,https://www.google.com/search?q=Yulan He
#2812,https://ojs.aaai.org/index.php/AAAI/article/view/34710
Tuning-Free Accountable Intervention for LLM Deployment – a Metacognitive Approach,https://papers.cool/venue/34710@AAAI
Jie Peng,https://www.google.com/search?q=Jie Peng
Lijie Hu,https://www.google.com/search?q=Lijie Hu
#2813,https://ojs.aaai.org/index.php/AAAI/article/view/34711
Multi-Grained Query-Guided Set Prediction Network for Grounded Multimodal Named Entity Recognition,https://papers.cool/venue/34711@AAAI
Jielong Tang,https://www.google.com/search?q=Jielong Tang
Zhenxing Wang,https://www.google.com/search?q=Zhenxing Wang
ZiYang Gong,https://www.google.com/search?q=ZiYang Gong
Xiangwei Zhu,https://www.google.com/search?q=Xiangwei Zhu
#2814,https://ojs.aaai.org/index.php/AAAI/article/view/34712
Adaptive Few-shot Prompting for Machine Translation with Pre-trained Language Models,https://papers.cool/venue/34712@AAAI
Lei Tang,https://www.google.com/search?q=Lei Tang
Wenxuan Ye,https://www.google.com/search?q=Wenxuan Ye
Zhijing Yang,https://www.google.com/search?q=Zhijing Yang
#2815,https://ojs.aaai.org/index.php/AAAI/article/view/34713
Unleashing the Potential of Large Language Models as Prompt Optimizers: Analogical Analysis with Gradient-based Model Optimizers,https://papers.cool/venue/34713@AAAI
Xinyu Tang,https://www.google.com/search?q=Xinyu Tang
Wayne Xin Zhao,https://www.google.com/search?q=Wayne Xin Zhao
Siyuan Lu,https://www.google.com/search?q=Siyuan Lu
Yaliang Li,https://www.google.com/search?q=Yaliang Li
#2816,https://ojs.aaai.org/index.php/AAAI/article/view/34714
A Comprehensive Evaluation on Event Reasoning of Large Language Models,https://papers.cool/venue/34714@AAAI
Zhengwei Tao,https://www.google.com/search?q=Zhengwei Tao
Zhi Jin,https://www.google.com/search?q=Zhi Jin
Xiancai Chen,https://www.google.com/search?q=Xiancai Chen
Chongyang Tao,https://www.google.com/search?q=Chongyang Tao
Qun Liu,https://www.google.com/search?q=Qun Liu
#2817,https://ojs.aaai.org/index.php/AAAI/article/view/34715
"Few-Shot, No Problem: Descriptive Continual Relation Extraction",https://papers.cool/venue/34715@AAAI
Nguyen Xuan Thanh,https://www.google.com/search?q=Nguyen Xuan Thanh
Anh Duc Le,https://www.google.com/search?q=Anh Duc Le
Quyen Tran,https://www.google.com/search?q=Quyen Tran
#2818,https://ojs.aaai.org/index.php/AAAI/article/view/34716
A Systematic Exploration of Knowledge Graph Alignment with Large Language Models in Retrieval Augmented Generation,https://papers.cool/venue/34716@AAAI
Shiyu Tian,https://www.google.com/search?q=Shiyu Tian
Shuyue Xing,https://www.google.com/search?q=Shuyue Xing
Xingrui Li,https://www.google.com/search?q=Xingrui Li
Yangyang Luo,https://www.google.com/search?q=Yangyang Luo
Caixia Yuan,https://www.google.com/search?q=Caixia Yuan
Huixing Jiang,https://www.google.com/search?q=Huixing Jiang
#2819,https://ojs.aaai.org/index.php/AAAI/article/view/34717
CodeHalu: Investigating Code Hallucinations in LLMs via Execution-based Verification,https://papers.cool/venue/34717@AAAI
Yuchen Tian,https://www.google.com/search?q=Yuchen Tian
Weixiang Yan,https://www.google.com/search?q=Weixiang Yan
Qian Yang,https://www.google.com/search?q=Qian Yang
Xuandong Zhao,https://www.google.com/search?q=Xuandong Zhao
Ziyang Luo,https://www.google.com/search?q=Ziyang Luo
Dawn Song,https://www.google.com/search?q=Dawn Song
#2820,https://ojs.aaai.org/index.php/AAAI/article/view/34718
Infer Human’s Intentions Before Following Natural Language Instructions,https://papers.cool/venue/34718@AAAI
Yanming Wan,https://www.google.com/search?q=Yanming Wan
Yiping Wang,https://www.google.com/search?q=Yiping Wang
Jiayuan Mao,https://www.google.com/search?q=Jiayuan Mao
Natasha Jaques,https://www.google.com/search?q=Natasha Jaques
#2821,https://ojs.aaai.org/index.php/AAAI/article/view/34719
LiteSearch: Efficient Tree Search with Dynamic Exploration Budget for Math Reasoning,https://papers.cool/venue/34719@AAAI
Ante Wang,https://www.google.com/search?q=Ante Wang
Linfeng Song,https://www.google.com/search?q=Linfeng Song
Ye Tian,https://www.google.com/search?q=Ye Tian
Baolin Peng,https://www.google.com/search?q=Baolin Peng
Dian Yu,https://www.google.com/search?q=Dian Yu
Haitao Mi,https://www.google.com/search?q=Haitao Mi
Jinsong Su,https://www.google.com/search?q=Jinsong Su
Dong Yu,https://www.google.com/search?q=Dong Yu
#2822,https://ojs.aaai.org/index.php/AAAI/article/view/34720
A New Formula for Sticker Retrieval: Reply with Stickers in Multi-Modal and Multi-Session Conversation,https://papers.cool/venue/34720@AAAI
Bingbing Wang,https://www.google.com/search?q=Bingbing Wang
Yiming Du,https://www.google.com/search?q=Yiming Du
Zhixin Bai,https://www.google.com/search?q=Zhixin Bai
Baojun Wang,https://www.google.com/search?q=Baojun Wang
#2823,https://ojs.aaai.org/index.php/AAAI/article/view/34721
RoVRM: A Robust Visual Reward Model Optimized via Auxiliary Textual Preference Data,https://papers.cool/venue/34721@AAAI
Yang Gan,https://www.google.com/search?q=Yang Gan
Yifu Huo,https://www.google.com/search?q=Yifu Huo
Yongyu Mu,https://www.google.com/search?q=Yongyu Mu
Murun Yang,https://www.google.com/search?q=Murun Yang
Qiaozhi He,https://www.google.com/search?q=Qiaozhi He
Tong Xiao,https://www.google.com/search?q=Tong Xiao
Chunliang Zhang,https://www.google.com/search?q=Chunliang Zhang
Tongran Liu,https://www.google.com/search?q=Tongran Liu
Jingbo Zhu,https://www.google.com/search?q=Jingbo Zhu
#2824,https://ojs.aaai.org/index.php/AAAI/article/view/34722
Thought-Path Contrastive Learning via Premise-Oriented Data Augmentation for Logical Reading Comprehension,https://papers.cool/venue/34722@AAAI
Ping Jian,https://www.google.com/search?q=Ping Jian
#2825,https://ojs.aaai.org/index.php/AAAI/article/view/34723
Decoupling Metacognition from Cognition: A Framework for Quantifying Metacognitive Ability in LLMs,https://papers.cool/venue/34723@AAAI
Zhenxiao Cheng,https://www.google.com/search?q=Zhenxiao Cheng
#2826,https://ojs.aaai.org/index.php/AAAI/article/view/34724
Self-Evolutionary Large Language Models Through Uncertainty-Enhanced Preference Optimization,https://papers.cool/venue/34724@AAAI
Jianing Wang,https://www.google.com/search?q=Jianing Wang
Xiaocheng Zhang,https://www.google.com/search?q=Xiaocheng Zhang
Mengjiao Bao,https://www.google.com/search?q=Mengjiao Bao
Peng Yan,https://www.google.com/search?q=Peng Yan
#2827,https://ojs.aaai.org/index.php/AAAI/article/view/34725
STAMPsy: Towards SpatioTemporal-Aware Mixed-Type Dialogues for Psychological Counseling,https://papers.cool/venue/34725@AAAI
Jieyi Wang,https://www.google.com/search?q=Jieyi Wang
Dexuan Xu,https://www.google.com/search?q=Dexuan Xu
Ruiyuan Guan,https://www.google.com/search?q=Ruiyuan Guan
Weihua Yue,https://www.google.com/search?q=Weihua Yue
#2828,https://ojs.aaai.org/index.php/AAAI/article/view/34726
SECodec: Structural Entropy-based Compressive Speech Representation Codec for Speech Language Models,https://papers.cool/venue/34726@AAAI
Linqin Wang,https://www.google.com/search?q=Linqin Wang
Yaping Liu,https://www.google.com/search?q=Yaping Liu
Ling Dong,https://www.google.com/search?q=Ling Dong
#2829,https://ojs.aaai.org/index.php/AAAI/article/view/34727
Distilling Structured Rationale from Large Language Models to Small Language Models for Abstractive Summarization,https://papers.cool/venue/34727@AAAI
Linyong Wang,https://www.google.com/search?q=Linyong Wang
Lianwei Wu,https://www.google.com/search?q=Lianwei Wu
Shaoqi Song,https://www.google.com/search?q=Shaoqi Song
Yaxiong Wang,https://www.google.com/search?q=Yaxiong Wang
Cuiyun Gao,https://www.google.com/search?q=Cuiyun Gao
Kang Wang,https://www.google.com/search?q=Kang Wang
#2830,https://ojs.aaai.org/index.php/AAAI/article/view/34728
McHirc: A Multimodal Benchmark for Chinese Idiom Reading Comprehension,https://papers.cool/venue/34728@AAAI
Tongguan Wang,https://www.google.com/search?q=Tongguan Wang
Mingmin Wu,https://www.google.com/search?q=Mingmin Wu
Guixin Su,https://www.google.com/search?q=Guixin Su
Dongyu Su,https://www.google.com/search?q=Dongyu Su
Yuxue Hu,https://www.google.com/search?q=Yuxue Hu
Zhongqiang Huang,https://www.google.com/search?q=Zhongqiang Huang
Ying Sha,https://www.google.com/search?q=Ying Sha
#2831,https://ojs.aaai.org/index.php/AAAI/article/view/34729
Int*-Match: Balancing Intra-Class Compactness and Inter-Class Discrepancy for Semi-Supervised Speaker Recognition,https://papers.cool/venue/34729@AAAI
Jinghan Liu,https://www.google.com/search?q=Jinghan Liu
Boquan Li,https://www.google.com/search?q=Boquan Li
Zijian Liu,https://www.google.com/search?q=Zijian Liu
#2832,https://ojs.aaai.org/index.php/AAAI/article/view/34730
Exploring Activation Patterns of Parameters in Language Models,https://papers.cool/venue/34730@AAAI
Yudong Wang,https://www.google.com/search?q=Yudong Wang
Damai Dai,https://www.google.com/search?q=Damai Dai
Jingyuan Ma,https://www.google.com/search?q=Jingyuan Ma
Zhifang Sui,https://www.google.com/search?q=Zhifang Sui
#2833,https://ojs.aaai.org/index.php/AAAI/article/view/34731
Friends-MMC: A Dataset for Multi-modal Multi-party Conversation Understanding,https://papers.cool/venue/34731@AAAI
Yueqian Wang,https://www.google.com/search?q=Yueqian Wang
Xiaojun Meng,https://www.google.com/search?q=Xiaojun Meng
Jianxin Liang,https://www.google.com/search?q=Jianxin Liang
Dongyan Zhao,https://www.google.com/search?q=Dongyan Zhao
#2834,https://ojs.aaai.org/index.php/AAAI/article/view/34732
MaFeRw: Query Rewriting with Multi-Aspect Feedbacks for Retrieval-Augmented Large Language Models,https://papers.cool/venue/34732@AAAI
Binghui Guo,https://www.google.com/search?q=Binghui Guo
Hongwei Zheng,https://www.google.com/search?q=Hongwei Zheng
#2835,https://ojs.aaai.org/index.php/AAAI/article/view/34733
Defending Against Sophisticated Poisoning Attacks with RL-based Aggregation in Federated Learning,https://papers.cool/venue/34733@AAAI
Wangjie Qiu,https://www.google.com/search?q=Wangjie Qiu
#2836,https://ojs.aaai.org/index.php/AAAI/article/view/34734
RETQA: A Large-Scale Open-Domain Tabular Question Answering Dataset for Real Estate Sector,https://papers.cool/venue/34734@AAAI
Zhensheng Wang,https://www.google.com/search?q=Zhensheng Wang
Wenmian Yang,https://www.google.com/search?q=Wenmian Yang
Yiquan Zhang,https://www.google.com/search?q=Yiquan Zhang
Weijia Jia,https://www.google.com/search?q=Weijia Jia
#2837,https://ojs.aaai.org/index.php/AAAI/article/view/34735
STLC-KG:A Social Text Steganalysis Method Combining Large-Scale Language Models and Common-Sense Knowledge Graphs,https://papers.cool/venue/34735@AAAI
Zhuang Wang,https://www.google.com/search?q=Zhuang Wang
Linna Zhou,https://www.google.com/search?q=Linna Zhou
Xuekai Chen,https://www.google.com/search?q=Xuekai Chen
Zhili Zhou,https://www.google.com/search?q=Zhili Zhou
Zhongliang Yang,https://www.google.com/search?q=Zhongliang Yang
#2838,https://ojs.aaai.org/index.php/AAAI/article/view/34736
"Is There No Such Thing as a Bad Question? H4R: HalluciBot for Ratiocination, Rewriting, Ranking, and Routing",https://papers.cool/venue/34736@AAAI
William Watson,https://www.google.com/search?q=William Watson
Nicole Cho,https://www.google.com/search?q=Nicole Cho
Nishan Srishankar,https://www.google.com/search?q=Nishan Srishankar
#2839,https://ojs.aaai.org/index.php/AAAI/article/view/34737
EBBS: An Ensemble with Bi-Level Beam Search for Zero-Shot Machine Translation,https://papers.cool/venue/34737@AAAI
Yuqiao Wen,https://www.google.com/search?q=Yuqiao Wen
Chenyang Huang,https://www.google.com/search?q=Chenyang Huang
Yanshuai Cao,https://www.google.com/search?q=Yanshuai Cao
#2840,https://ojs.aaai.org/index.php/AAAI/article/view/34738
RLPF: Reinforcement Learning from Prediction Feedback for User Summarization with LLMs,https://papers.cool/venue/34738@AAAI
Jiaxing Wu,https://www.google.com/search?q=Jiaxing Wu
Lin Ning,https://www.google.com/search?q=Lin Ning
Luyang Liu,https://www.google.com/search?q=Luyang Liu
Harrison Lee,https://www.google.com/search?q=Harrison Lee
Neo Wu,https://www.google.com/search?q=Neo Wu
Sushant Prakash,https://www.google.com/search?q=Sushant Prakash
Shawn O'Banion,https://www.google.com/search?q=Shawn O'Banion
Bradley Green,https://www.google.com/search?q=Bradley Green
Jun Xie,https://www.google.com/search?q=Jun Xie
#2841,https://ojs.aaai.org/index.php/AAAI/article/view/34739
TableBench: A Comprehensive and Complex Benchmark for Table Question Answering,https://papers.cool/venue/34739@AAAI
Xianjie Wu,https://www.google.com/search?q=Xianjie Wu
Xeron Du,https://www.google.com/search?q=Xeron Du
Di Liang,https://www.google.com/search?q=Di Liang
Daixin Shu,https://www.google.com/search?q=Daixin Shu
Xianfu Cheng,https://www.google.com/search?q=Xianfu Cheng
Tianzhen Sun,https://www.google.com/search?q=Tianzhen Sun
Guanglin Niu,https://www.google.com/search?q=Guanglin Niu
#2842,https://ojs.aaai.org/index.php/AAAI/article/view/34740
Content-free Logical Modification of Large Language Model by Disentangling and Modifying Logic Representation,https://papers.cool/venue/34740@AAAI
Xin Wu,https://www.google.com/search?q=Xin Wu
Yuqi Bu,https://www.google.com/search?q=Yuqi Bu
Yifei Chen,https://www.google.com/search?q=Yifei Chen
#2843,https://ojs.aaai.org/index.php/AAAI/article/view/34741
Enhancing Audiovisual Speech Recognition Through Bifocal Preference Optimization,https://papers.cool/venue/34741@AAAI
